#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV10983	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV10984	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV10985	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	unclassified
ASV10986	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	unclassified
ASV10987	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV10988	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	unclassified
ASV10989	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	curvus
ASV10990	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV10991	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	unclassified
ASV10993	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV11000	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	pacaensis
ASV11001	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV11004	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11005	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	unclassified
ASV11009	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11010	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11011	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	unclassified	unclassified	unclassified
ASV11012	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	unclassified	unclassified	unclassified
ASV11013	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum	unclassified
ASV11014	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified
ASV11015	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV11016	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11017	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11018	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	unclassified	unclassified	unclassified
ASV11020	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	haemolysans
ASV11022	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11023	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11026	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11027	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	haemolysans
ASV11028	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11031	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11033	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV11034	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV11035	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV11036	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV11037	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11039	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11043	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	unclassified
ASV11044	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium	unclassified
ASV11046	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	unclassified
ASV11047	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11048	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	unclassified
ASV11051	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	unclassified
ASV11052	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	unclassified	unclassified	unclassified
ASV11054	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	unclassified
ASV11055	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11057	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	unclassified
ASV11058	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	unclassified	unclassified
ASV11060	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11062	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	unclassified
ASV11063	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	unclassified
ASV11064	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	pacaensis
ASV11065	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11066	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV11068	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	bouchesdurhonensis
ASV11071	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	unclassified	unclassified	unclassified
ASV11072	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	constellatus
ASV11075	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae
ASV11080	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	cristatus
ASV11085	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11086	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11087	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	haemolysans
ASV11091	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11092	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11094	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11095	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11099	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11104	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11107	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11111	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	australis
ASV11114	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	haemolysans
ASV11115	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11116	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11117	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11118	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11119	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11124	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	veroralis
ASV11125	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	unclassified
ASV11126	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	unclassified
ASV11127	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	gracilis
ASV11128	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11129	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	jejuni
ASV11130	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified	unclassified
ASV11131	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unclassified	unclassified
ASV11132	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella	unclassified
ASV11133	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified
ASV11134	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	segnis
ASV11135	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV11137	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV11138	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	unclassified	unclassified	unclassified
ASV11141	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	unclassified
ASV11143	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	unclassified
ASV11150	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	unclassified
ASV11153	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11156	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11157	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	salivarius
ASV11160	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11166	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11168	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	unclassified
ASV11170	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	unclassified	unclassified
ASV11172	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11173	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV11176	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV11177	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV11180	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11182	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11183	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11186	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11188	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11191	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11194	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	unclassified	unclassified
ASV11197	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11199	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11201	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11207	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV11210	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11213	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	lecithinolyticum
ASV11214	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified	unclassified
ASV11217	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11220	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Parvimonas	unclassified	unclassified
ASV11222	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	unclassified
ASV11225	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	unclassified
ASV11226	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV11228	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV11232	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	unclassified
ASV11235	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	unclassified	unclassified	unclassified
ASV11237	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes
ASV11238	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11240	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11242	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11245	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	adiacens
ASV11246	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11247	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11250	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11251	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	unclassified	unclassified
ASV11253	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11255	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11257	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11258	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11260	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11262	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV11263	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	bouchesdurhonensis
ASV11267	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Parvimonas	unclassified	unclassified
ASV11268	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11269	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11270	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV11271	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11272	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11273	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Salinicoccus	hispanicus
ASV11274	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11275	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11276	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11279	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV11280	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11281	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV11282	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11285	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11286	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11288	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV11289	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11290	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	unclassified	unclassified
ASV11299	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unclassified	unclassified
ASV11302	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	concisus
ASV11305	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	haemolytica
ASV11307	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	leadbetteri
ASV11308	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV11309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	unclassified
ASV11314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11315	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11317	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11318	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV11319	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	unclassified
ASV11322	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11324	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11326	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11327	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	unclassified
ASV11328	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	unclassified	unclassified
ASV11329	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV11330	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV11333	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	unclassified	unclassified
ASV11334	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV11335	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	unclassified	unclassified
ASV11336	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	unclassified
ASV11337	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV11338	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	unclassified
ASV11339	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV11340	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	unclassified
ASV11341	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	haemolysans
ASV11343	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11345	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11346	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11348	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV11353	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	unclassified
ASV11355	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	pacaensis
ASV11357	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	bouchesdurhonensis
ASV11358	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11361	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11362	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11363	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV11364	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
